dataset,source,scraped_date,category,title,price_ghs,condition,region,area,location,seller_badge,description,price_outlier_flag,platform,tags
SG Market Price Index – Property & Real Estate,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Property / Real Estate,Land Near Central University,55000.0,,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan",5+ years on Jiji,Invest in litigation free land after central University and closer to the affordable housing with...,False,Platform A,
SG Market Price Index – Property & Real Estate,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Property / Real Estate,Well Fence Estate Lands for Sale by Estate Masters,20000.0,,Greater Accra,Tema Metropolitan,"Greater Accra, Tema Metropolitan","Verified ID, 3+ years on Jiji",We have our Kings Cottage Estate Lands for Sale By Estate Masters Ltd. the land is well fenced with...,False,Platform A,
SG Market Price Index – Property & Real Estate,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Property / Real Estate,70x50sq Ft.Prampram(Old Ningo) Residential Lands,22000.0,,Greater Accra,Ningo-Prampram,"Greater Accra, Ningo-Prampram",Verified ID,"70x50sq ft.(Half plot) 
Accessible roads,water and electricity 
20 minutes drive from Central...",False,Platform A,
SG Market Price Index – Property & Real Estate,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Property / Real Estate,Affordable Estate Land/Plots for Sale in Afienya,22000.0,,Greater Accra,Tema Metropolitan,"Greater Accra, Tema Metropolitan",Verified ID,"The plot has clear boundaries, making it easier to determine the property lines.
-location; Afienya...",False,Platform A,
SG Market Price Index – Property & Real Estate,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Property / Real Estate,After X-Mas* Afienya=Land+Sales*!!,42000.0,,Greater Accra,Tema Metropolitan,"Greater Accra, Tema Metropolitan",Verified ID,Primdale Estates Still offers you amazing Land deal after x-mas at Afienya just 20 minutes drive...,False,Platform A,
SG Market Price Index – Property & Real Estate,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Property / Real Estate,A Developing Estate Land for Sale,45000.0,,Greater Accra,Tema Metropolitan,"Greater Accra, Tema Metropolitan",3+ years on Jiji,This particular site is located on the Tema-Aflao Highway which is about 10minutes drive from...,False,Platform A,
SG Market Price Index – Property & Real Estate,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Property / Real Estate,Ayikuma - April Promo // Legit Documentation,45000.0,,Greater Accra,Dodowa,"Greater Accra, Dodowa",,"Secure prime titled plots at Dodowa–Ayikuma, close to Golden Sunbeam Technology and just off the...",False,Platform A,
SG Market Price Index – Property & Real Estate,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Property / Real Estate,Dodowa - Affordable Prime Location // Free Blocks,45000.0,,Greater Accra,Dodowa,"Greater Accra, Dodowa",,"Discover prime titled land at Dodowa – Ayikuma, strategically located close to Golden Sunbeam...",False,Platform A,
SG Market Price Index – Property & Real Estate,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Property / Real Estate,Pretigious Land for Sale in Tsopoli and Ningo Prampram,25000.0,,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan","Verified ID, 3+ years on Jiji",The Best way to be Assured of your Investment is to buy a registered and genuine lands from Estate...,False,Platform A,
SG Market Price Index – Property & Real Estate,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Property / Real Estate,Legit Acres of Land for Sale:Genuine,50000.0,,Greater Accra,Tema Metropolitan,"Greater Accra, Tema Metropolitan",5+ years on Jiji,Buy legit plots within a serene atmosphere at Ningo Prampram few minutes from Ningo beach and 15...,False,Platform A,
SG Market Price Index – Property & Real Estate,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Property / Real Estate,Land in Good Shape,15000.0,,Greater Accra,Kasoa,"Greater Accra, Kasoa",Verified ID,"We serviced land on the Accra-winneba Road, close to the District Assembly and the police station....",False,Platform A,
SG Market Price Index – Property & Real Estate,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Property / Real Estate,"Land That Fit Your Budget and Dreams, ""Tsopoli",25000.0,,Greater Accra,Tema Metropolitan,"Greater Accra, Tema Metropolitan",3+ years on Jiji,"Why hesitate to own a land, secure a land now, secure yours and the of children 
Land that comes...",False,Platform A,
SG Market Price Index – Property & Real Estate,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Property / Real Estate,Buy and Stay in Analeptic Surrounding.,15000.0,,Central Region,Awutu Senya East Municipal,"Central Region, Awutu Senya East Municipal",Verified ID,We have lands in different sizes with access roads between them at Panfrokrom just after Potsin...,False,Platform A,
SG Market Price Index – Property & Real Estate,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Property / Real Estate,Just After Liberia Camp Land,41000.0,,Greater Accra,Kasoa,"Greater Accra, Kasoa",5+ years on Jiji,"Own a Plot in a Fast-Growing Community!
 Fully serviced with electricity & water
 Well-demarcated,...",False,Platform A,
SG Market Price Index – Property & Real Estate,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Property / Real Estate,Special Plot of Land for Sale,55000.0,,Greater Accra,Tema Metropolitan,"Greater Accra, Tema Metropolitan",3+ years on Jiji,"Free site visit on Tuesdays and Fridays for all new clients.
Our plots are well demarcated and...",False,Platform A,
SG Market Price Index – Property & Real Estate,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Property / Real Estate,2 Plots of Stunning Waterfront Land for Sale at Jei River,360000.0,"Owner, 1300sqm",Greater Accra,Kasoa,"Greater Accra, Kasoa",5+ years on Jiji,Two prime waterfront plots overlooking the serene Jei River Lake are now available for...,True,Platform A,
SG Market Price Index – Property & Real Estate,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Property / Real Estate,Dominase Land for Sale Well Demacated Plots,30000.0,,Central Region,Gomoa East,"Central Region, Gomoa East",Verified ID,Near the Gomoa east municipal and the Potsin police station well serviced plots with electricity and...,False,Platform A,
SG Market Price Index – Property & Real Estate,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Property / Real Estate,Authentic 70 X 100sqft Plots at Afienya - Shai Hills,60000.0,,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan",Verified ID,A 70/100 sqft plot of land at AFIENYA-SHAI HILLS at a cool price. This lands serves multipurpose...,False,Platform A,
SG Market Price Index – Property & Real Estate,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Property / Real Estate,Estate Land at Kasoa Adawukwa for Sale,30000.0,,Central Region,Awutu Senya East Municipal,"Central Region, Awutu Senya East Municipal","Verified ID, 5+ years on Jiji",An estate company land for sale going for sale at Kasoa Adawukwa junction close to main street for...,False,Platform A,
SG Market Price Index – Property & Real Estate,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Property / Real Estate,Titled Serene Area Plots,18000.0,,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan",5+ years on Jiji,Accessible area plot with access to amenities inclusive of free documents... Call Estate Masters ltd...,False,Platform A,
SG Market Price Index – Property & Real Estate,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Property / Real Estate,Avoid Buying Land at a Resell Prices. Give Us a Call Now,25000.0,,Greater Accra,Ashaiman Municipal,"Greater Accra, Ashaiman Municipal","Verified ID, 3+ years on Jiji",When you buy your genuine Gated Estate Land from Estate Masters Ltd. you have to avoid buying your...,False,Platform A,
SG Market Price Index – Property & Real Estate,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Property / Real Estate,Accessible Lands at Afienya,22000.0,,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan",Verified ID,"This secured land offers clear title, no disputes, guaranteed ownership and free from...",False,Platform A,
SG Market Price Index – Property & Real Estate,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Property / Real Estate,Community 25 - Commercial or Residential—Build What You Want,170000.0,,Greater Accra,Tema Metropolitan,"Greater Accra, Tema Metropolitan",Verified ID,Don’t miss this opportunity to own a fully registered plot of land in one of the fastest-developing...,True,Platform A,
SG Market Price Index – Property & Real Estate,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Property / Real Estate,Abokobi - Mountain View Full Plot // 4 Plots Left,250000.0,,Greater Accra,Abokobi,"Greater Accra, Abokobi",,"Secure a fully titled, waterlogged-free, and properly demarcated plot. Just 7–8 minutes from Abokobi...",True,Platform A,
SG Market Price Index – Property & Real Estate,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Property / Real Estate,Acquire a Discounted Plots of Lands at Affordable Prices,55000.0,,Central Region,Gomoa East,"Central Region, Gomoa East",Verified ID,Litigation free land documents will be ready for after six weeks of full payment... well demacated...,False,Platform A,
SG Market Price Index – Property & Real Estate,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Property / Real Estate,Oyibi - Appolonia Lands > Authentic and Registered.,130000.0,,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan",Verified ID,Executive demarcated plot of land for sale at OYIBI-APPOLONIA. The land is fully registered with the...,False,Platform A,
SG Market Price Index – Property & Real Estate,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Property / Real Estate,Alpha Properties Estate Land for Sale at Kasoa Buduatta,10000.0,,Central Region,Gomoa East,"Central Region, Gomoa East","Verified ID, 5+ years on Jiji",Alpha Investment and properties real estate company Ltd is still selling it's available land at...,False,Platform A,
SG Market Price Index – Property & Real Estate,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Property / Real Estate,Tsopoli Airport Area,25000.0,,Greater Accra,Tema Metropolitan,"Greater Accra, Tema Metropolitan",5+ years on Jiji,Estate plots free from litigation and accessible to good amenities plus free documents. Call Estate...,False,Platform A,
SG Market Price Index – Property & Real Estate,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Property / Real Estate,Prime Offer on Serviced Land at Prampram for Sale,50000.0,,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan","Verified ID, 3+ years on Jiji",A very fast developing area in Ningo prampram and also Tsopoli opposite the Newly propose Airport...,False,Platform A,
SG Market Price Index – Property & Real Estate,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Property / Real Estate,Clean Environment Lands for Sale at Tso,50000.0,,Greater Accra,Tema Metropolitan,"Greater Accra, Tema Metropolitan",5+ years on Jiji,Land is located after central university,False,Platform A,
SG Market Price Index – Property & Real Estate,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Property / Real Estate,Genuine Land in Ojobi (Kasoa),43000.0,,Greater Accra,Kasoa,"Greater Accra, Kasoa",5+ years on Jiji,"Own a Plot in a Fast-Growing Community!
 Fully serviced with electricity & water
 Well-demarcated,...",False,Platform A,
SG Market Price Index – Property & Real Estate,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Property / Real Estate,Serviced Plots of Lands for Sale,15000.0,,Central Region,Gomoa East,"Central Region, Gomoa East",Verified ID,Well demacated plot with amenities water and electricity available closer to the Gomoa east...,False,Platform A,
SG Market Price Index – Property & Real Estate,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Property / Real Estate,Cool Multipurpose Plots at Dahwenya,50000.0,,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan",Verified ID,This promo season we giving you the opportunity to purchase a land at DAHWENYA and get many packages...,False,Platform A,
SG Market Price Index – Property & Real Estate,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Property / Real Estate,Real Estate Land at Nsawam Obodan for Sale,20000.0,,Eastern Region,Akuapim South,"Eastern Region, Akuapim South","Verified ID, 5+ years on Jiji",An estate land for sale at Nsawam obodan township along Nsawam to Aburi main road side with full...,False,Platform A,
SG Market Price Index – Property & Real Estate,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Property / Real Estate,Get Discount on Any Land You Buy at Prampram,15000.0,,Greater Accra,Tema Metropolitan,"Greater Accra, Tema Metropolitan",5+ years on Jiji,Get discount on any land you buy at Prampram or Tsopoli near the new airport area. we have vast...,False,Platform A,
SG Market Price Index – Property & Real Estate,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Property / Real Estate,Flat Genuine Properties for Sale in All Sizes and Three Locs,40000.0,,Greater Accra,Tema Metropolitan,"Greater Accra, Tema Metropolitan","Verified ID, 3+ years on Jiji",The land is located at the Ningo Prampram Municipality off the Tema Aflao highway after Central...,False,Platform A,
SG Market Price Index – Property & Real Estate,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Property / Real Estate,Affordable Tsopoli Half Plots,22000.0,,Greater Accra,Ningo-Prampram,"Greater Accra, Ningo-Prampram",Verified ID,"Call or whatsapp eric on for free site visit and more details
locate the land 20 minutes drive from...",False,Platform A,
SG Market Price Index – Property & Real Estate,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Property / Real Estate,Luxury City(Afienya) Estate Lands,22000.0,,Greater Accra,Tema Metropolitan,"Greater Accra, Tema Metropolitan",Verified ID,", we have the best, titled and genuine lands for sale at AFIENYA in our special luxury residents....",False,Platform A,
SG Market Price Index – Property & Real Estate,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Property / Real Estate,"4bdrm House in Sam Properties, Ga South Municipal for sale",850000.0,,Greater Accra,Ga South Municipal,"Greater Accra, Ga South Municipal",,,False,Platform B,"30 sqm, 4, Semi-Furnished, 4"
SG Market Price Index – Property & Real Estate,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Property / Real Estate,"4bdrm Duplex in Dr Roko, Dome for sale",1550000.0,,Greater Accra,Dome,"Greater Accra, Dome",,,False,Platform B,"4, 5, Semi-Furnished, 697 sqm"
SG Market Price Index – Property & Real Estate,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Property / Real Estate,Affordable Beach Land,38000.0,,Central Region,Komenda/Edina/Eguafo/Abirem Municipal,"Central Region, Komenda/Edina/Eguafo/Abirem Municipal",,,False,Platform B,"Agent, 743 sqm"
SG Market Price Index – Property & Real Estate,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Property / Real Estate,Furnished 5bdrm Duplex in East Legon for sale,6042450.0,,Greater Accra,East Legon,"Greater Accra, East Legon",,,False,Platform B,"897 sqm, 5, Furnished, 7, Agent"
SG Market Price Index – Property & Real Estate,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Property / Real Estate,"6bdrm Duplex in Dr Roko, West Legon for sale",2700000.0,,Greater Accra,West Legon,"Greater Accra, West Legon",,,False,Platform B,"264 sqm, 6, Semi-Furnished, 5"
SG Market Price Index – Property & Real Estate,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Property / Real Estate,3bdrm House in Executive 3 Beddroom for sale,800001.0,,Greater Accra,Abokobi,"Greater Accra, Abokobi",,,False,Platform B,"3, 3, Semi-Furnished, 254 sqm"
SG Market Price Index – Property & Real Estate,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Property / Real Estate,Half Plot of Land,80000.0,,Greater Accra,Ga West Municipal,"Greater Accra, Ga West Municipal",,,False,Platform B,"Owner, 326 sqm"
SG Market Price Index – Property & Real Estate,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Property / Real Estate,"Furnished 5bdrm Mansion in 654, Nyanmekye for sale",3250000.0,,Greater Accra,Lapaz,"Greater Accra, Lapaz",,,False,Platform B,"5, 5, Furnished, 950 sqm"
SG Market Price Index – Property & Real Estate,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Property / Real Estate,"5bdrm Duplex in Dr Roko, Pokuase for sale",1850000.0,,Greater Accra,Pokuase,"Greater Accra, Pokuase",,,False,Platform B,"5, 5, Semi-Furnished, 589 sqm"
SG Market Price Index – Property & Real Estate,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Property / Real Estate,"4bdrm House in Dr Roko, Roman Ridge for sale",2800000.0,,Greater Accra,Roman Ridge,"Greater Accra, Roman Ridge",,,False,Platform B,"4, 5, Semi-Furnished, 845 sqm"
SG Market Price Index – Property & Real Estate,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Property / Real Estate,"3bdrm Duplex in Kokrobite Beach Road, Ga South Municipal for sale",1000000.0,,Greater Accra,Ga South Municipal,"Greater Accra, Ga South Municipal",,,False,Platform B,"250 sqm, 3, Semi-Furnished, 3, Agent"
SG Market Price Index – Property & Real Estate,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Property / Real Estate,"3bdrm House in Pantang, Ga East Municipal for sale",850000.0,,Greater Accra,Ga East Municipal,"Greater Accra, Ga East Municipal",,,False,Platform B,"1000 sqm, 3, Unfurnished, 3"
SG Market Price Index – Property & Real Estate,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Property / Real Estate,"4bdrm House in Dr Roko, Agbogba for sale",1580000.0,,Greater Accra,Agbogba,"Greater Accra, Agbogba",,,False,Platform B,"4, 4, Semi-Furnished, 568 sqm, Agent"
SG Market Price Index – Property & Real Estate,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Property / Real Estate,"Furnished 2bdrm Apartment in Cindy Real Estate, Atwima Kwanwoma",1500.0,,Ashanti,Atwima Kwanwoma,"Ashanti, Atwima Kwanwoma",,,False,Platform B,"Agent, 100 sqm, Furnished, 2, 3"
SG Market Price Index – Property & Real Estate,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Property / Real Estate,"3bdrm Duplex in Paraku Estate, Agbogba for sale",1720000.0,,Greater Accra,Agbogba,"Greater Accra, Agbogba",,,False,Platform B,"400 sqm, 3, Semi-Furnished, 3, Agent"
SG Market Price Index – Property & Real Estate,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Property / Real Estate,Prime Half Plot for Sale - Lakeside Estate,350000.0,,Greater Accra,Ashaley Botwe,"Greater Accra, Ashaley Botwe",,,False,Platform B,"Agent, 230 sqm"
SG Market Price Index – Property & Real Estate,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Property / Real Estate,"4bdrm Duplex in Dr Roko, Adenta for sale",1340000.0,,Greater Accra,Adenta,"Greater Accra, Adenta",,,False,Platform B,"580 sqm, 4, Semi-Furnished, 4, Agent"
SG Market Price Index – Property & Real Estate,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Property / Real Estate,House for Sale,350000.0,,Greater Accra,Dansoman,"Greater Accra, Dansoman",,,False,Platform B,"Agent, 100 sqm"
SG Market Price Index – Property & Real Estate,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Property / Real Estate,Serviced Land for Sale at Prampram-Freedom Is Here,50000.0,,Greater Accra,Tema Metropolitan,"Greater Accra, Tema Metropolitan",,,False,Platform B,70 sqm
SG Market Price Index – Property & Real Estate,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Property / Real Estate,"4bdrm House in Dr Roko, Ashomang Estate for sale",1000000.0,,Greater Accra,Ashomang Estate,"Greater Accra, Ashomang Estate",,,False,Platform B,"4, 4, Unfurnished, 580 sqm"
SG Market Price Index – Property & Real Estate,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Property / Real Estate,"4bdrm House in Sam Properties, Bortiano for sale",950000.0,,Greater Accra,Weija,"Greater Accra, Weija",,,False,Platform B,"30 sqm, 4, Semi-Furnished, 4"
SG Market Price Index – Property & Real Estate,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Property / Real Estate,"7bdrm Mansion in Dr Roko, East Legon for sale",2555000.0,,Greater Accra,East Legon,"Greater Accra, East Legon",,,False,Platform B,"7, 5, Semi-Furnished, 504 sqm"
SG Market Price Index – Property & Real Estate,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Property / Real Estate,"6bdrm Mansion in Hometrust Properties, East Legon for sale",23000000.0,,Greater Accra,East Legon,"Greater Accra, East Legon",,,True,Platform B,"220 sqm, 6, Semi-Furnished, 7, Agent"
SG Market Price Index – Property & Real Estate,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Property / Real Estate,3bdrm House in Achimota for sale,1600000.0,,Greater Accra,Achimota,"Greater Accra, Achimota",,,False,Platform B,"200 sqm, 3, Unfurnished, 4"
SG Market Price Index – Property & Real Estate,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Property / Real Estate,"4bdrm House in Koforidua Okorase, Akuapim North for sale",650000.0,,Eastern Region,Akuapim North,"Eastern Region, Akuapim North",,,False,Platform B,"4, 4, Unfurnished, 100 sqm"
SG Market Price Index – Property & Real Estate,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Property / Real Estate,Land for Sale,800000.0,,Greater Accra,Taifa-Burkina,"Greater Accra, Taifa-Burkina",,,False,Platform B,100 sqm
SG Market Price Index – Property & Real Estate,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Property / Real Estate,"4bdrm House in Sam Properties, McCarthy Hill for sale",2500000.0,,Greater Accra,McCarthy Hill,"Greater Accra, McCarthy Hill",,,False,Platform B,"30 sqm, 4, Semi-Furnished, 4"
SG Market Price Index – Property & Real Estate,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Property / Real Estate,2bdrm House in Ashongman Estate for rent,2500.0,,Greater Accra,Ashomang Estate,"Greater Accra, Ashomang Estate",,,False,Platform B,"100 sqm, Unfurnished, 2, 1"
SG Market Price Index – Property & Real Estate,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Property / Real Estate,"Furnished 5bdrm Mansion in Dr Roko, Airport Residential Area for Sale",15222000.0,,Greater Accra,Airport Residential Area,"Greater Accra, Airport Residential Area",,,True,Platform B,"5, 5, Furnished, 805 sqm"
SG Market Price Index – Property & Real Estate,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Property / Real Estate,4bdrm House in Cantonments for sale,15000000.0,,Greater Accra,Cantonments,"Greater Accra, Cantonments",,,True,Platform B,"200 sqm, 4, Semi-Furnished, 4"
SG Market Price Index – Property & Real Estate,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Property / Real Estate,"3bdrm House in Sam Properties, Madina for sale",1000000.0,,Greater Accra,Madina,"Greater Accra, Madina",,,False,Platform B,"30 sqm, 3, Semi-Furnished, 3"
SG Market Price Index – Property & Real Estate,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Property / Real Estate,"4bdrm House in Hometrust Properties, Kwabenya for sale",1600000.0,,Greater Accra,Ga West Municipal,"Greater Accra, Ga West Municipal",,,False,Platform B,"100 sqm, 4, Semi-Furnished, 5, Agent"
SG Market Price Index – Property & Real Estate,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Property / Real Estate,4bdrm House in Taifa Norway for sale,900000.0,,Greater Accra,Taifa-Burkina,"Greater Accra, Taifa-Burkina",,,False,Platform B,"4, 4, Unfurnished, 100 sqm"
SG Market Price Index – Property & Real Estate,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Property / Real Estate,4bdrm House in Spintex for sale,2000000.0,,Greater Accra,Spintex,"Greater Accra, Spintex",,,False,Platform B,"300 sqm, 4, Semi-Furnished, 4"
SG Market Price Index – Property & Real Estate,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Property / Real Estate,"3bdrm Apartment in Dr Roko, East Legon for rent",5000.0,,Greater Accra,East Legon,"Greater Accra, East Legon",,,False,Platform B,"658 sqm, Unfurnished, 3, 4"
SG Market Price Index – Property & Real Estate,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Property / Real Estate,Beach Front Land at Prampram,550000.0,,Greater Accra,Tema Metropolitan,"Greater Accra, Tema Metropolitan",,,False,Platform B,4000 sqm
SG Market Price Index – Property & Real Estate,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Property / Real Estate,Well Measured Plots for Sale at Tsopoli,25000.0,,Greater Accra,Tema Metropolitan,"Greater Accra, Tema Metropolitan",,,False,Platform B,50 sqm
SG Market Price Index – Property & Real Estate,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Property / Real Estate,"3bdrm House in Dr Roko, East Legon for rent",5500.0,,Greater Accra,East Legon,"Greater Accra, East Legon",,,False,Platform B,"231 sqm, Unfurnished, 3, 3"
SG Market Price Index – Property & Real Estate,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Property / Real Estate,"3bdrm House in Sam Properties, Amasaman for sale",650000.0,,Greater Accra,Ga West Municipal,"Greater Accra, Ga West Municipal",,,False,Platform B,"30 sqm, 3, Semi-Furnished, 2"
SG Market Price Index – Property & Real Estate,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Property / Real Estate,"Registered 14,000 Acres of Farmland for Sale",10000.0,,Eastern Region,Akuapim North,"Eastern Region, Akuapim North",,,False,Platform B,"Owner, 8000 sqm"
SG Market Price Index – Property & Real Estate,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Property / Real Estate,3bdrm House in Housing Down for sale,1200000.0,,Greater Accra,Adenta,"Greater Accra, Adenta",,,False,Platform B,"150 sqm, 3, Unfurnished, 4"
SG Market Price Index – Property & Real Estate,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Property / Real Estate,"3bdrm House in Sam Properties, Millenium City for sale",650000.0,,Greater Accra,Kasoa,"Greater Accra, Kasoa",,,False,Platform B,"30 sqm, 3, Semi-Furnished, 3"
SG Market Price Index – Property & Real Estate,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Property / Real Estate,"4bdrm House in Dr Roko, Achimota for sale",1550000.0,,Greater Accra,Achimota,"Greater Accra, Achimota",,,False,Platform B,"847 sqm, 4, Unfurnished, 5"
SG Market Price Index – Property & Real Estate,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Property / Real Estate,"5bdrm House in Hometrust Properties, Achimota for sale",2000000.0,,Greater Accra,Achimota,"Greater Accra, Achimota",,,False,Platform B,"120 sqm, 5, Semi-Furnished, 5, Agent"
SG Market Price Index – Property & Real Estate,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Property / Real Estate,"3bdrm House in Dr Roko, Accra Metropolitan for sale",1050000.0,,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan",,,False,Platform B,"254 sqm, 3, Semi-Furnished, 3"
SG Market Price Index – Property & Real Estate,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Property / Real Estate,Land for Sale,150000.0,,Greater Accra,Dansoman,"Greater Accra, Dansoman",,,False,Platform B,"Agent, 100 sqm"
SG Market Price Index – Property & Real Estate,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Property / Real Estate,"4bdrm House in Dr Roko, East Legon for Sale",1500000.0,,Greater Accra,East Legon,"Greater Accra, East Legon",,,False,Platform B,"4, 5, Semi-Furnished, 595 sqm"
SG Market Price Index – Property & Real Estate,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Property / Real Estate,"4bdrm House in Dr Roko, Dzorwulu for sale",2050000.0,,Greater Accra,Dzorwulu,"Greater Accra, Dzorwulu",,,False,Platform B,"4, 4, Semi-Furnished, 952 sqm"
SG Market Price Index – Property & Real Estate,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Property / Real Estate,"3bdrm Duplex in Dr Roko, Adenta for sale",1100000.0,,Greater Accra,Adenta,"Greater Accra, Adenta",,,False,Platform B,"3, 3, Unfurnished, 254 sqm"
SG Market Price Index – Property & Real Estate,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Property / Real Estate,Furnished 2bdrm Apartment for sale,3000000.0,,Greater Accra,Airport Residential Area,"Greater Accra, Airport Residential Area",,,False,Platform B,"111 sqm, 2, Furnished, 2, Agent"
